                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    02-1-345-6   30.59%     29.19%     25.39%     5.50%   
                    03-124-5-6   43.09%     28.43%     26.91%     5.49%   
                    06-15-2-34   27.13%     31.83%     26.04%     5.48%   
                    0-15-24-36   28.19%     30.15%     27.11%     5.42%   
                    024-1-35-6   34.57%     28.75%     26.33%     5.36%   
                    0134-2-5-6   52.93%     27.35%     27.12%     5.35%   
                    025-1-34-6   32.71%     29.21%     25.22%     5.34%   
                    0246-1-3-5   40.96%     29.59%     26.74%     5.31%   
                    036-1-24-5   29.79%     29.24%     26.57%     5.26%   
                    04-125-3-6   38.56%     29.02%     25.23%     5.19%   
                    06-14-25-3   32.18%     29.24%     27.25%     5.17%   
                    035-14-2-6   34.04%     27.66%     26.43%     5.08%   
                    034-1-25-6   30.05%     27.20%     24.57%     5.01%   
                    04-135-2-6   33.24%     28.61%     25.74%     4.97%   
                    02-146-3-5   41.22%     29.56%     28.60%     4.92%   
                    04-15-23-6   30.05%     28.90%     25.51%     4.88%   
                    0124-3-5-6   62.77%     27.22%     26.54%     4.84%   
                    0-1345-2-6   38.30%     28.89%     27.64%     4.82%   
                    02-16-3-45   34.04%     30.14%     27.06%     4.81%   
                    024-16-3-5   39.63%     29.47%     27.91%     4.75%   
                    024-1-3-56   34.04%     29.20%     25.69%     4.70%   
                    026-1-3-45   33.51%     29.85%     25.71%     4.65%   
                    02-14-35-6   34.31%     28.48%     27.26%     4.51%   
                    0-145-23-6   33.51%     29.01%     27.63%     4.50%   
                    03-1-245-6   29.79%     26.95%     25.04%     4.49%   
                    036-1-2-45   26.60%     29.03%     24.66%     4.36%   
                    0-1245-3-6   45.48%     29.14%     27.19%     4.22%   
                    026-15-3-4   34.31%     34.00%     26.00%     4.20%   
                    02-135-4-6   34.57%     31.99%     25.57%     4.13%   
                    036-15-2-4   27.39%     33.18%     24.95%     3.91%   
                    02-14-3-56   33.78%     28.93%     26.62%     3.84%   
                    04-15-2-36   27.13%     28.67%     24.57%     3.84%   
                    026-14-3-5   38.83%     28.91%     27.49%     3.74%   
                    046-15-2-3   29.79%     28.72%     24.45%     3.69%   
                    03-14-25-6   31.65%     26.55%     25.83%     3.61%   
                    06-15-24-3   28.99%     28.80%     25.63%     3.60%   
                    0-145-2-36   30.59%     28.79%     26.70%     3.47%   
                    02-15-3-46   29.52%     30.85%     24.63%     3.46%   
                    02-1-36-45   27.66%     27.90%     24.12%     3.46%   
                    036-14-2-5   31.91%     28.10%     26.44%     3.46%   
                    024-1-36-5   33.24%     27.23%     24.97%     3.40%   
                    02-15-36-4   28.46%     32.05%     24.41%     3.01%   
                    0145-2-3-6   49.20%     25.33%     25.29%     2.90%   
                    02-13-45-6   31.65%     27.10%     24.39%     2.77%   
                    0234-1-5-6   38.83%     26.32%     24.55%     2.72%   
                    024-13-5-6   37.23%     26.44%     25.24%     2.71%   
                    02-14-36-5   32.98%     26.96%     25.90%     2.55%   
                    02-134-5-6   38.56%     26.37%     26.05%     2.50%   
                    023-1-45-6   31.65%     26.76%     23.52%     2.42%   
                    03-15-24-6   28.46%     26.11%     24.21%     2.04%   
                    023-15-4-6   32.45%     30.91%     23.81%     1.97%   
                    0245-1-3-6   37.23%     24.90%     23.34%     1.84%   
                    02-15-34-6   29.26%     27.62%     23.63%     1.80%   
                    025-14-3-6   36.70%     25.03%     24.69%     1.65%   
                    06-145-2-3   31.38%     27.44%     25.23%     1.65%   
                    034-15-2-6   28.99%     25.61%     22.83%     1.63%   
                    023-14-5-6   36.97%     25.83%     25.30%     1.52%   
                    03-145-2-6   30.85%     24.75%     23.80%     0.09%   
                    024-15-3-6   33.51%     23.71%     22.17%     -1.04%  
                    02-145-3-6   33.51%     23.23%     22.82%     -2.03%  
