                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    016-2-34-5   41.09%     29.11%     27.48%     6.02%   
                    02-13-46-5   32.90%     29.13%     28.84%     5.99%   
                    04-15-26-3   31.25%     29.91%     26.52%     5.95%   
                    026-1-3-45   36.21%     29.35%     28.16%     5.89%   
                    0-1346-2-5   45.91%     32.52%     27.78%     5.87%   
                    05-16-24-3   32.61%     29.80%     26.90%     5.86%   
                    04-16-23-5   32.33%     29.81%     26.30%     5.68%   
                    02-15-3-46   32.33%     29.00%     28.65%     5.67%   
                    016-25-3-4   42.24%     29.32%     27.61%     5.67%   
                    016-2-3-45   40.73%     28.66%     27.20%     5.62%   
                    06-15-23-4   32.18%     29.88%     28.54%     5.61%   
                    03-16-25-4   32.04%     30.18%     26.47%     5.60%   
                    06-14-25-3   32.76%     28.95%     28.71%     5.59%   
                    03-16-2-45   30.53%     29.52%     26.06%     5.55%   
                    05-126-3-4   41.02%     30.30%     25.72%     5.46%   
                    06-123-4-5   39.15%     29.44%     27.70%     5.45%   
                    036-14-2-5   35.92%     28.67%     28.31%     5.44%   
                    016-24-3-5   42.67%     28.31%     27.68%     5.44%   
                    03-16-24-5   32.47%     29.17%     26.54%     5.37%   
                    06-124-3-5   39.58%     28.33%     27.77%     5.36%   
                    03-156-2-4   37.21%     30.07%     26.58%     5.34%   
                    0156-2-3-4   48.99%     29.07%     27.31%     5.33%   
                    06-15-2-34   30.32%     29.26%     27.95%     5.32%   
                    06-13-25-4   32.04%     29.61%     28.27%     5.28%   
                    06-13-2-45   30.53%     28.95%     27.86%     5.24%   
                    05-136-2-4   37.14%     30.30%     26.55%     5.06%   
                    06-13-24-5   32.47%     28.60%     28.34%     5.06%   
                    04-16-25-3   31.61%     29.41%     25.84%     5.03%   
                    02-16-34-5   32.76%     28.92%     26.60%     5.02%   
                    046-12-3-5   37.43%     28.04%     27.14%     5.01%   
                    03-126-4-5   40.88%     29.68%     25.35%     4.96%   
                    0246-1-3-5   43.53%     28.36%     28.03%     4.95%   
                    036-15-2-4   34.63%     29.20%     27.68%     4.82%   
                    04-156-2-3   36.78%     29.30%     25.95%     4.77%   
                    06-15-24-3   31.90%     28.47%     28.15%     4.74%   
                    05-146-2-3   37.36%     29.00%     26.48%     4.74%   
                    023-16-4-5   36.06%     28.98%     26.39%     4.73%   
                    045-16-2-3   31.68%     28.33%     25.31%     4.69%   
                    034-16-2-5   31.90%     28.24%     25.25%     4.64%   
                    02-16-3-45   32.40%     28.47%     26.32%     4.62%   
                    06-125-3-4   37.86%     29.15%     27.32%     4.62%   
                    025-16-3-4   35.49%     28.86%     26.27%     4.49%   
                    0126-3-4-5   54.38%     28.44%     26.21%     4.45%   
                    06-134-2-5   34.84%     28.00%     27.62%     4.43%   
                    06-135-2-4   34.05%     29.02%     27.59%     4.41%   
                    02-156-3-4   39.08%     29.03%     26.84%     4.40%   
                    04-126-3-5   40.45%     28.90%     24.73%     4.40%   
                    0136-2-4-5   48.64%     28.60%     26.86%     4.25%   
                    03-146-2-5   37.21%     28.38%     26.11%     4.24%   
                    04-136-2-5   36.57%     28.90%     25.56%     4.00%   
                    026-14-3-5   38.51%     27.88%     27.27%     3.95%   
                    06-145-2-3   33.91%     27.73%     27.34%     3.88%   
                    046-13-2-5   34.27%     27.62%     27.17%     3.88%   
                    0146-2-3-5   48.42%     27.25%     26.60%     3.85%   
                    024-16-3-5   35.34%     27.43%     25.75%     3.73%   
                    026-13-4-5   37.79%     28.55%     26.83%     3.65%   
                    02-136-4-5   38.86%     28.63%     26.44%     3.63%   
                    046-15-2-3   33.69%     27.49%     26.98%     3.56%   
                    026-15-3-4   37.21%     28.42%     26.64%     3.33%   
                    02-146-3-5   39.08%     27.33%     26.37%     3.31%   
