name,AA,AE,AH,AO,AW,AY,EH,ER,EY,IH,IY,OW,OY,UH,UW
Ham_ATTENDANTS.0.1,0,1,3,1,0,0,3,2,3,1,2,0,0,0,1
Ham_ATTENDANTS.1,4,8,22,4,1,1,12,11,3,18,20,2,0,2,5
Ham_ATTENDANTS.2,2,4,13,8,1,4,6,4,4,15,4,2,0,0,14
Ham_ATTENDANTS.GUARDS,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
Ham_Barnardo,18,15,52,17,9,18,29,16,15,32,18,12,0,6,16
Ham_Claudius,217,363,1119,254,142,245,371,325,189,789,395,190,16,62,301
Ham_Cornelius,0,1,1,1,1,0,0,1,0,3,2,1,0,0,1
Ham_Doctor,7,9,31,4,3,0,10,9,3,10,11,5,0,3,3
Ham_FOLLOWERS.LAERTES,0,0,1,0,0,0,1,0,0,3,2,1,0,0,0
Ham_Fortinbras,11,17,53,12,5,16,12,7,8,37,22,17,1,2,11
Ham_Francisco,3,7,8,2,2,6,4,5,2,10,4,4,0,2,4
Ham_Gertrude,47,102,258,56,32,92,90,63,48,185,117,64,5,21,68
Ham_Ghost,41,46,209,28,25,64,55,64,27,128,52,39,2,6,46
Ham_Gravedigger,40,76,144,41,25,35,70,46,45,135,84,27,2,8,43
Ham_GravediggersCompanion,6,11,26,5,6,7,11,6,7,15,10,4,0,3,5
Ham_Guildenstern,23,24,95,26,7,31,20,19,14,56,49,16,0,7,21
Ham_Hamlet,669,1016,3189,633,302,905,1065,817,622,1986,1089,595,38,202,788
Ham_Horatio,121,139,544,147,47,194,173,127,101,407,194,88,7,35,144
Ham_Laertes,70,95,399,89,33,137,137,100,76,245,120,80,13,12,92
Ham_MESSENGERS.1,4,9,24,7,2,3,3,7,3,12,6,2,0,0,3
Ham_MESSENGERS.2,1,3,7,6,0,4,4,3,4,3,7,1,0,0,2
Ham_Marcellus,30,30,111,47,13,43,32,30,31,78,33,31,2,5,23
Ham_Ophelia,68,85,263,100,35,106,93,56,70,166,122,78,1,22,75
Ham_Osric,23,35,98,23,2,27,28,30,17,82,48,10,0,9,21
Ham_PLAYERS.0.1,1,2,2,3,0,2,0,2,0,2,1,1,0,0,0
Ham_PLAYERS.1,17,32,106,32,11,19,30,20,17,63,26,11,0,6,16
Ham_PLAYERS.King,18,17,97,25,22,24,44,37,15,44,41,16,5,5,23
Ham_PLAYERS.Lucianus,2,8,15,1,1,7,4,6,0,9,9,2,0,0,1
Ham_PLAYERS.Prologue,0,1,5,4,1,0,2,1,1,2,6,0,0,0,2
Ham_PLAYERS.Queen,9,11,86,8,4,20,28,12,15,45,25,16,2,1,13
Ham_Polonius,141,221,690,173,50,258,242,166,120,463,306,121,3,41,228
Ham_Reynaldo,2,7,7,13,0,17,7,1,3,9,2,3,0,5,0
Ham_Rosencrantz,44,39,208,59,11,55,70,38,42,112,59,39,2,4,55
Ham_SAILORS.0.1,2,7,4,3,1,1,4,6,3,6,3,2,0,0,3
Ham_SOLDIERS.FORTINBRAS.Captain,6,5,19,7,1,5,4,3,8,13,8,7,0,2,9
Ham_Voltemand,8,13,38,13,10,6,19,14,7,37,23,12,2,1,14
JC_Antony,162,207,653,133,70,180,245,199,111,412,311,141,8,47,218
JC_Artemidorus,10,9,33,5,6,12,15,15,8,28,19,2,0,3,9
JC_Brutus,353,470,1339,282,169,467,562,396,211,814,631,276,18,102,372
JC_COMMONERS.Carpenter,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0
JC_COMMONERS.Cobbler,10,13,24,4,3,16,13,23,10,20,15,4,1,1,17
JC_Caesar,63,111,268,63,26,87,127,78,56,166,160,50,2,19,71
JC_Calphurnia,17,12,56,18,8,14,20,9,9,31,27,8,1,1,11
JC_Casca,60,88,263,58,21,89,124,75,43,182,137,55,5,27,72
JC_Cassius,217,315,933,192,104,300,377,308,163,623,386,204,8,68,285
JC_Cicero,3,3,17,4,0,6,8,5,2,11,6,3,0,2,7
JC_Cinna,8,10,27,6,6,9,8,7,7,16,16,9,0,1,13
JC_CinnaPoet,3,17,24,4,0,20,11,12,3,12,18,5,0,0,7
JC_Decius,10,25,72,14,4,28,40,27,19,61,46,15,1,1,26
JC_Flavius,13,8,62,18,10,11,22,11,14,33,21,14,0,3,17
JC_Lepidus,3,3,7,1,0,4,1,1,0,3,2,0,0,0,3
JC_Ligarius,15,8,33,3,3,12,7,8,4,15,8,7,1,2,8
JC_Lucius,11,15,38,19,2,29,18,16,8,35,16,8,0,4,14
JC_Marullus,22,16,60,13,13,10,20,14,18,24,22,12,1,1,34
JC_Messenger,1,2,13,0,1,1,4,1,0,4,7,1,0,0,2
JC_Metellus,3,12,31,9,4,8,12,13,2,19,19,8,2,2,6
JC_Octavius,20,31,90,24,8,24,31,27,12,50,34,17,1,5,34
JC_PLEBEIANS,1,9,29,0,2,7,8,5,3,13,22,8,0,0,6
JC_PLEBEIANS.0.1,6,16,73,2,8,13,17,13,11,38,46,17,0,0,11
JC_PLEBEIANS.0.2,5,30,53,3,3,15,27,25,8,37,54,18,0,1,13
JC_PLEBEIANS.0.3,3,20,60,4,4,11,24,16,11,33,34,19,1,0,20
JC_PLEBEIANS.0.4,12,19,59,7,8,8,20,18,11,40,43,13,0,1,12
JC_Pindarus,12,10,20,11,7,14,6,10,4,13,7,10,1,2,3
JC_Poet,1,4,13,3,0,2,7,2,3,6,11,2,0,2,5
JC_Popilius,0,0,1,1,0,3,3,1,2,1,0,0,0,0,1
JC_Portia,37,54,192,53,19,71,62,37,26,116,65,25,5,21,72
JC_Publius,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
JC_SERVANTS.ANTONY.1,10,12,38,3,2,9,7,11,9,22,19,7,1,0,9
JC_SERVANTS.CAESAR.1,3,2,7,5,0,4,1,2,3,5,1,0,0,2,2
JC_SERVANTS.OCTAVIUS.1,4,3,17,1,2,6,3,6,4,10,11,4,0,0,6
JC_SOLDIERS.ANTONY.0.1,1,0,10,2,1,2,2,2,0,3,3,1,0,0,3
JC_SOLDIERS.ANTONY.0.2,0,1,2,0,0,0,1,0,0,1,1,1,0,0,2
JC_SOLDIERS.BRUTUS.0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JC_SOLDIERS.BRUTUS.0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JC_SOLDIERS.BRUTUS.0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JC_SOLDIERS.BRUTUS.Cato,4,4,15,1,2,6,2,1,6,4,5,7,0,1,2
JC_SOLDIERS.BRUTUS.Claudius,0,1,1,5,0,5,0,0,0,2,2,0,0,0,0
JC_SOLDIERS.BRUTUS.Clitus,2,5,10,8,1,12,4,3,3,10,6,6,0,1,2
JC_SOLDIERS.BRUTUS.Dardanus,0,1,2,0,0,1,0,0,0,2,2,1,0,1,2
JC_SOLDIERS.BRUTUS.Lucilius,10,17,53,6,8,15,14,10,11,31,23,12,0,2,22
JC_SOLDIERS.BRUTUS.Messala,14,28,63,16,6,26,27,25,13,40,23,17,0,5,15
JC_SOLDIERS.BRUTUS.Strato,5,4,12,4,0,4,6,7,3,10,5,3,0,0,5
JC_SOLDIERS.BRUTUS.Titinius,21,8,45,11,12,24,15,9,11,47,28,11,1,3,13
JC_SOLDIERS.BRUTUS.Varro,1,2,3,8,0,6,1,1,0,4,4,2,0,0,1
JC_SOLDIERS.BRUTUS.Volumnius,2,2,3,5,0,3,2,0,0,0,0,1,0,0,0
JC_Soothsayer,8,16,25,5,4,9,10,9,8,14,24,8,1,3,13
JC_Trebonius,2,7,7,2,2,8,7,5,2,17,3,2,0,0,3
Jn_Arthur,47,84,218,50,20,115,79,71,43,158,92,49,3,35,90
Jn_Austria,12,21,75,19,6,19,25,19,9,48,17,14,1,6,9
Jn_Bastard,244,385,1108,249,157,359,371,324,205,633,403,159,17,61,253
Jn_Bigot,1,0,19,4,6,1,7,6,4,13,6,3,0,0,7
Jn_Blanche,16,33,66,14,11,43,24,21,18,63,33,12,0,2,21
Jn_CITIZENS.0.1,27,53,132,23,30,28,35,43,20,97,73,25,2,8,42
Jn_Chatillion,15,30,99,21,5,24,27,26,19,59,30,8,2,2,19
Jn_Constance,132,174,490,127,90,197,182,146,110,356,218,108,14,38,121
Jn_Dauphin,69,108,337,83,45,108,99,93,76,184,125,56,7,11,70
Jn_EXECUTIONERS.0.1,0,1,5,2,1,2,2,0,0,1,4,1,0,0,1
Jn_Essex,1,2,9,0,0,4,1,2,1,2,5,0,0,0,3
Jn_Gurney,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0
Jn_HERALDS.ENGLISH,5,8,23,8,2,5,10,11,5,27,4,6,1,0,4
Jn_HERALDS.FRENCH,6,9,31,5,1,5,8,12,7,19,8,4,0,1,7
Jn_Hubert,57,82,249,71,27,120,93,68,35,166,94,37,7,13,72
Jn_KingJohn,168,267,939,210,157,283,314,235,165,566,350,135,13,42,210
Jn_KingPhilip,75,123,433,88,66,73,145,121,91,271,157,67,11,19,96
Jn_LadyFaulconbridge,14,8,22,6,8,16,8,15,7,17,6,5,1,0,9
Jn_MESSENGERS.ENGLISH.1,12,10,42,16,4,21,13,14,8,23,24,6,0,3,8
Jn_MESSENGERS.FRENCH.1,3,3,10,5,2,4,3,2,3,13,0,2,0,1,3
Jn_Melun,13,13,89,26,5,31,27,13,20,74,38,9,1,3,22
Jn_Pandulph,86,116,375,79,52,69,132,94,73,200,122,77,1,17,73
Jn_Pembroke,23,48,175,43,17,33,68,40,32,127,54,24,3,10,45
Jn_Peter,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
Jn_PrinceHenry,12,18,58,11,8,11,25,7,13,50,23,13,0,5,14
Jn_QueenEleanor,32,40,128,17,24,41,28,25,12,69,40,19,4,7,25
Jn_RobertFaulconbridge,16,19,40,6,1,22,19,17,7,33,21,1,1,4,9
Jn_Salisbury,65,88,369,82,39,82,106,89,58,220,131,60,0,14,92
LLL_Armado,92,138,537,98,45,167,142,117,89,337,195,69,16,21,90
LLL_Berowne,254,348,1156,302,106,435,411,309,287,752,496,226,15,72,313
LLL_Boy,61,99,306,83,26,81,71,90,52,178,108,48,2,10,90
LLL_Boyet,110,162,420,100,42,145,178,126,99,333,171,88,5,20,117
LLL_Costard,85,144,353,80,31,125,106,152,85,249,144,97,4,22,98
LLL_Dull,10,19,69,13,2,15,17,15,17,32,17,13,0,4,17
LLL_Dumaine,23,46,139,36,9,55,53,47,37,72,52,30,1,8,40
LLL_Forester,7,4,12,1,0,4,8,1,2,8,2,2,0,0,3
LLL_Holofernes,68,96,453,73,21,93,106,115,71,241,127,52,6,20,84
LLL_Jaquenetta,8,7,16,4,2,7,11,13,6,11,13,4,0,4,5
LLL_Katherine,28,26,99,34,4,30,29,16,24,52,44,23,0,4,35
LLL_King,138,208,609,144,79,201,229,163,134,395,247,118,3,30,160
LLL_LORDS.0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0
LLL_Longaville,27,36,122,23,15,58,37,39,34,77,63,28,1,9,37
LLL_Marcade,3,3,5,2,0,4,1,1,2,6,3,2,0,0,2
LLL_Maria,18,28,56,24,10,17,21,13,17,56,20,17,3,4,16
LLL_Nathaniel,43,49,137,25,11,43,59,49,21,71,61,20,2,11,39
LLL_Princess,121,154,507,156,73,146,223,156,154,373,216,101,2,35,156
LLL_Rosaline,60,127,289,75,31,111,112,99,88,243,106,53,4,27,114
LLL_Spring,8,0,32,5,0,5,19,8,4,7,16,4,0,1,14
LLL_Winter,5,2,28,8,5,7,14,2,3,20,12,12,0,1,8
Lr_ATTENDANTS.ALBANY,2,0,6,2,0,1,5,4,3,8,5,3,1,0,0
Lr_ATTENDANTS.CORDELIA.1,11,13,42,9,3,3,9,16,9,31,23,8,1,3,13
Lr_ATTENDANTS.LEAR.0.3,6,10,28,12,0,15,10,10,6,16,11,4,0,1,7
Lr_ATTENDANTS.X.1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
Lr_ATTENDANTS.X.2,1,1,7,2,0,2,3,2,1,3,2,2,0,0,3
Lr_ATTENDANTS.X.3,1,6,38,8,1,12,13,9,8,25,8,4,0,3,9
Lr_ATTENDANTS.X.4,18,12,55,9,2,14,24,30,14,40,27,16,1,8,8
Lr_Albany,62,66,264,57,29,85,120,99,65,170,91,51,1,11,69
Lr_Burgundy,4,9,25,6,0,6,5,7,3,7,5,6,3,0,4
Lr_Cordelia,55,79,167,61,23,95,69,68,35,132,85,45,2,19,48
Lr_Cornwall,42,53,175,58,35,62,75,71,48,122,86,37,0,4,44
Lr_Curan,4,4,24,10,0,6,4,6,3,13,7,3,0,0,9
Lr_Doctor,4,12,28,5,4,6,10,13,9,32,17,7,0,2,10
Lr_Edgar,190,232,722,163,87,271,258,202,137,452,266,146,7,67,166
Lr_Edmund,161,207,673,131,55,252,203,217,123,423,219,85,7,39,154
Lr_Fool,81,166,348,105,73,152,175,96,78,225,156,82,5,25,93
Lr_France,14,16,69,13,6,15,24,19,14,47,25,9,2,5,16
Lr_Gloucester,122,202,618,138,71,228,268,192,135,456,247,118,10,52,174
Lr_Goneril,84,148,377,104,32,138,135,130,77,242,118,75,3,27,117
Lr_Herald,5,4,25,4,1,2,7,5,4,14,7,3,0,0,2
Lr_Kent,141,221,644,184,69,229,227,213,149,428,220,152,8,44,214
Lr_Lear,358,424,1265,344,243,531,496,508,313,782,570,280,24,86,376
Lr_MESSENGERS.X.1,4,11,30,12,3,9,13,12,6,24,6,7,0,4,5
Lr_MESSENGERS.X.2,2,1,2,0,1,0,0,1,0,3,0,0,0,0,1
Lr_MESSENGERS.X.3,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0
Lr_OldMan,4,8,7,5,2,5,7,3,2,7,3,2,0,2,3
Lr_Oswald,33,45,111,28,18,52,53,41,30,78,59,28,3,6,21
Lr_Regan,69,107,319,88,39,120,126,150,72,230,131,81,2,25,120
Lr_SERVANTS.0.1,5,8,15,5,1,9,6,6,4,10,2,4,0,0,9
Lr_SERVANTS.0.2,1,2,10,0,1,2,9,2,0,7,2,2,0,2,4
Lr_SERVANTS.0.3,1,1,10,3,2,4,6,2,1,7,3,2,0,0,2
Lr_SOLDIERS.CAPTAINS.1,2,2,1,3,0,5,0,1,0,2,2,1,0,0,2
Lr_SOLDIERS.CAPTAINS.2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
MM_Abhorson,6,8,26,14,3,4,7,15,3,38,20,5,0,3,17
MM_Angelo,132,198,605,174,59,231,236,173,144,358,256,117,5,43,167
MM_Barnardine,9,10,16,9,3,18,7,4,10,17,8,4,1,0,12
MM_Bawd,10,14,76,17,9,18,19,13,9,48,23,8,0,5,13
MM_Boy,0,2,12,3,0,3,2,1,7,7,6,4,0,0,1
MM_Claudio,31,61,226,35,22,67,76,71,44,145,97,47,3,10,65
MM_Duke,316,581,1756,467,163,481,635,529,306,1206,670,370,10,111,606
MM_Elbow,30,46,142,48,28,43,48,51,22,122,60,15,1,14,40
MM_Escalus,79,117,375,101,28,84,129,111,63,261,136,77,6,24,162
MM_FriarPeter,9,26,78,23,6,18,23,16,14,46,34,13,3,5,18
MM_FriarThomas,0,4,8,5,0,2,3,0,3,7,4,1,0,1,3
MM_Froth,1,5,7,7,0,6,4,5,1,13,7,5,0,1,5
MM_GENTLEMEN.1,9,16,55,14,11,13,17,6,5,28,21,6,0,3,5
MM_GENTLEMEN.2,2,6,11,2,4,6,5,5,4,8,8,3,0,0,6
MM_Isabella,151,293,796,177,68,277,291,241,127,532,316,162,5,65,207
MM_Juliet,2,6,19,2,0,8,6,4,4,12,8,3,1,2,6
MM_Justice,0,2,4,1,0,1,1,1,0,3,1,1,0,0,1
MM_Lucio,125,174,572,151,54,208,194,149,108,426,262,125,2,52,187
MM_Mariana,25,43,105,35,12,72,35,24,19,72,52,30,0,8,35
MM_Messenger,4,5,9,5,0,4,1,7,2,7,2,3,0,1,2
MM_Nun,8,3,18,4,1,2,8,2,5,12,6,3,1,0,10
MM_Pompey,64,127,308,101,31,95,108,152,65,204,140,42,1,40,95
MM_Provost,55,101,325,106,11,85,109,87,42,239,130,63,1,19,88
MM_SERVANTS.1,1,3,11,0,0,3,5,4,1,9,4,0,0,0,5
MND_Bottom,103,177,475,127,45,205,160,132,127,287,199,87,6,48,160
MND_Demetrius,79,64,214,68,36,121,97,74,41,156,113,58,0,27,75
MND_Egeus,5,27,87,21,7,45,21,27,14,58,41,8,1,5,22
MND_FAIRIES.TITANIA,4,0,22,4,4,12,6,6,2,8,8,2,0,2,0
MND_FAIRIES.TITANIA.0.1,10,1,32,8,5,13,11,10,4,13,16,5,0,2,5
MND_FAIRIES.TITANIA.0.2,4,1,27,5,5,12,9,6,3,9,8,2,0,2,1
MND_FAIRIES.TITANIA.1,13,10,39,8,2,14,18,29,12,16,23,16,0,4,14
MND_FAIRIES.TITANIA.Cobweb,1,1,1,0,0,1,3,0,1,0,2,1,0,0,0
MND_FAIRIES.TITANIA.Mote,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
MND_FAIRIES.TITANIA.Mustardseed,0,1,2,1,0,1,2,0,1,1,2,1,0,0,0
MND_FAIRIES.TITANIA.Peaseblossom,0,1,1,1,0,0,3,0,1,0,3,1,0,0,0
MND_Flute,16,27,74,20,5,36,30,18,17,55,41,20,0,9,19
MND_Helena,104,148,420,127,43,172,154,118,79,247,230,117,9,39,169
MND_Hermia,60,109,263,61,41,168,112,119,70,170,155,79,2,18,94
MND_Hippolyta,11,14,78,15,6,27,18,19,12,42,29,10,0,5,14
MND_Lysander,71,91,342,85,48,155,131,84,64,202,194,72,5,23,101
MND_Oberon,76,118,440,72,69,152,164,117,95,288,197,44,7,17,87
MND_Philostrate,6,12,37,19,4,16,25,17,12,38,15,7,2,0,7
MND_Quince,51,91,231,67,24,50,66,73,57,159,95,40,4,14,102
MND_RobinGoodfellow,69,127,364,91,62,130,125,81,51,195,152,64,4,22,62
MND_Snout,9,15,43,14,3,13,6,12,9,32,14,9,0,2,10
MND_Snug,5,14,30,14,3,12,11,7,8,18,12,5,1,2,9
MND_Starveling,2,9,19,7,3,8,6,4,1,14,11,0,0,1,11
MND_Theseus,71,147,571,116,40,118,181,124,89,317,209,68,12,25,125
MND_Titania,57,71,310,68,46,98,97,70,53,169,129,37,6,5,53
MV_ATTENDANTS.BASSANIO.Leonardo,1,1,1,1,0,1,2,3,0,3,2,0,0,0,0
MV_ATTENDANTS.PORTIA.Balthazar,0,1,3,1,0,1,0,0,0,1,2,1,0,0,0
MV_ATTENDANTS.PORTIA.Stephano,2,3,12,4,2,6,5,6,7,8,7,2,0,0,1
MV_Antonio,81,120,366,107,25,136,146,68,81,224,149,58,2,12,128
MV_Arragon,22,44,133,21,14,56,60,40,12,70,59,20,3,4,47
MV_Bassanio,132,183,670,139,53,271,248,170,122,445,281,138,5,44,217
MV_Duke,28,56,174,37,18,38,50,54,29,98,54,29,2,2,41
MV_Gratiano,75,133,326,80,30,140,116,85,60,198,124,64,8,29,106
MV_Jessica,34,57,170,37,11,68,69,48,27,104,74,31,2,18,48
MV_LanceletGobbo,103,159,367,97,20,138,118,120,53,216,140,70,2,30,122
MV_Lorenzo,61,106,376,85,40,107,125,82,61,243,130,59,4,10,95
MV_MUSICIANS,1,2,7,6,2,6,12,1,2,18,4,0,0,0,0
MV_Messenger,3,11,24,6,1,5,7,4,5,14,8,4,0,0,5
MV_Morocco,25,80,208,55,6,69,77,68,46,141,76,35,1,6,59
MV_Nerissa,31,55,174,44,14,50,70,55,34,129,77,22,3,19,72
MV_OldGobbo,27,36,58,13,10,27,23,26,17,35,22,8,4,6,17
MV_Portia,222,380,1192,302,115,398,486,281,211,796,495,181,11,80,357
MV_SERVANTS.1,1,2,12,3,0,1,2,5,2,7,4,1,0,0,3
MV_SERVANTS.2,0,3,2,0,1,2,1,2,0,5,2,3,0,0,2
MV_Salarino,41,66,167,42,9,59,72,57,36,117,79,40,2,19,33
MV_Salerio,7,16,54,14,2,16,15,9,8,32,22,5,0,3,11
MV_Shylock,192,249,750,165,76,297,256,165,134,439,296,131,3,47,212
MV_Solanio,24,42,154,34,13,47,62,47,26,72,54,34,0,10,37
MV_Tubal,3,16,31,6,0,9,11,11,6,11,11,10,0,0,3
Mac_ATTENDANTS,1,2,6,2,1,1,1,1,1,1,2,0,0,1,2
Mac_Angus,8,14,37,3,5,8,11,9,8,27,23,10,1,1,9
Mac_Banquo,53,55,210,40,21,64,75,54,44,100,80,37,2,14,61
Mac_Caithness,5,4,18,4,1,0,4,6,3,14,16,3,0,1,5
Mac_Doctor1,2,7,13,0,0,0,6,1,4,8,4,1,0,1,1
Mac_Doctor2,19,25,77,17,6,26,25,24,14,46,38,13,2,7,23
Mac_Donalbain,3,3,19,3,3,3,10,9,5,8,6,4,0,1,2
Mac_Duncan,26,50,142,23,14,30,44,35,21,82,51,35,1,5,32
Mac_Fleance,2,1,2,0,1,2,0,3,2,2,0,0,0,0,1
Mac_Gentlewoman,14,21,42,6,1,18,12,28,4,28,23,11,0,7,9
Mac_Hecate,16,20,79,25,8,16,31,7,11,42,17,8,0,2,19
Mac_LadyMacbeth,106,158,492,121,67,134,167,132,112,310,174,78,6,39,139
Mac_LadyMacduff,18,20,80,13,17,28,27,23,12,46,23,8,0,7,16
Mac_Lennox,25,47,134,31,10,32,48,36,35,73,54,23,0,11,34
Mac_Lord,5,13,54,9,5,13,9,12,10,27,19,4,0,1,12
Mac_MESSENGERS.1,0,3,10,3,1,2,5,1,2,7,4,3,0,1,3
Mac_MESSENGERS.2,3,6,13,4,2,9,7,8,4,8,5,5,0,0,15
Mac_MESSENGERS.3,4,5,9,5,1,9,2,0,4,11,5,3,0,4,6
Mac_MURDERERS.0.1,0,0,6,1,0,1,3,2,1,1,2,0,0,0,1
Mac_MURDERERS.1,10,9,37,9,6,12,15,9,10,30,14,9,2,2,8
Mac_MURDERERS.2,6,10,30,9,3,12,10,8,1,9,12,4,0,0,8
Mac_MURDERERS.3,1,1,14,4,2,4,6,0,2,4,4,2,0,0,4
Mac_Macbeth,257,427,1437,274,193,489,486,350,287,858,514,231,23,101,309
Mac_Macduff,63,81,309,66,37,100,124,85,63,180,126,66,9,19,70
Mac_MacduffsSon,11,10,32,9,3,13,13,16,10,14,9,2,0,5,14
Mac_Malcolm,74,141,450,101,46,136,146,104,81,259,163,81,7,37,86
Mac_Menteith,4,4,25,4,2,4,10,3,1,20,4,0,1,3,3
Mac_OldMan,4,10,20,3,2,7,6,6,4,13,6,3,0,2,3
Mac_Porter,22,19,66,16,3,14,30,28,27,71,21,14,0,4,20
Mac_Ross,52,70,253,51,25,78,100,77,68,158,77,42,4,20,44
Mac_SERVANTS.X.2,1,1,2,1,1,1,0,0,2,1,0,0,0,0,0
Mac_SERVANTS.X.3,0,2,5,0,0,2,1,1,1,2,0,0,0,0,0
Mac_SERVANTS.X.4,0,0,2,1,1,0,2,2,0,3,1,2,0,0,1
Mac_SOLDIERS.Captain,14,21,79,16,3,15,29,21,16,41,16,10,0,2,15
Mac_SOLDIERS.MALCOLM,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0
Mac_SOLDIERS.MALCOLM.0.1,1,1,3,0,0,0,0,0,1,2,1,0,0,0,0
Mac_SPIRITS.1,0,0,8,0,0,1,5,0,1,5,1,0,0,0,0
Mac_SPIRITS.2,1,3,12,3,1,0,5,1,0,0,2,1,0,1,2
Mac_SPIRITS.3,1,3,6,1,1,2,6,1,3,4,2,1,0,1,3
Mac_Seyton,2,0,9,6,0,4,3,2,1,7,3,0,0,1,0
Mac_Siward,10,13,59,12,3,14,23,14,13,35,25,15,0,5,10
Mac_WITCHES.1,17,40,142,22,22,47,30,39,29,51,41,26,5,2,18
Mac_WITCHES.2,15,11,110,10,7,20,14,15,10,25,16,15,5,2,12
Mac_WITCHES.3,11,15,100,10,10,18,15,20,8,32,15,14,3,1,14
Mac_YoungSiward,2,1,10,2,4,7,4,1,3,5,2,2,0,1,2
Oth_Bianca,12,19,56,7,8,28,18,12,17,33,22,13,0,2,29
Oth_Brabantio,72,88,283,64,40,80,85,84,52,159,108,46,0,23,69
Oth_Cassio,121,161,557,106,56,193,202,131,109,309,249,112,3,29,121
Oth_Clown,10,17,45,14,0,29,24,17,16,38,25,13,1,1,24
Oth_Desdemona,143,225,609,218,63,336,230,155,115,448,293,147,4,54,222
Oth_Duke,28,37,148,39,10,26,60,41,26,78,46,25,2,8,39
Oth_Emilia,100,152,417,139,45,164,158,117,89,256,192,106,3,52,117
Oth_GENTLEMEN,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
Oth_GENTLEMEN.0.1,1,0,3,1,0,0,2,0,1,0,1,0,0,0,0
Oth_GENTLEMEN.1,1,2,8,2,0,2,1,0,2,3,0,0,0,0,0
Oth_GENTLEMEN.2,8,4,29,3,2,7,13,9,6,13,7,5,0,0,7
Oth_GENTLEMEN.3,5,8,40,9,2,4,13,6,4,17,13,6,0,6,4
Oth_Gratiano,6,13,34,11,3,14,11,9,8,36,9,5,1,6,10
Oth_Herald,4,6,44,5,4,8,16,13,3,24,8,7,0,3,5
Oth_Iago,454,705,2113,474,218,742,811,565,390,1451,868,394,19,183,652
Oth_Lodovico,26,40,142,40,10,28,46,39,33,103,56,22,1,11,41
Oth_MESSENGERS.X.1,1,6,21,6,1,2,8,5,4,11,6,3,0,0,6
Oth_MESSENGERS.X.2,1,2,6,0,2,1,1,0,2,1,3,1,0,0,0
Oth_MUSICIANS.0.1,2,2,3,0,2,1,3,5,3,1,3,0,0,0,0
Oth_Montano,21,49,117,21,16,29,38,37,18,70,35,22,0,14,26
Oth_OFFICERS,0,1,4,2,1,1,2,1,0,3,1,2,0,1,2
Oth_OFFICERS.0.1,0,2,8,3,1,1,3,2,0,4,3,2,0,1,3
Oth_Othello,402,508,1634,320,187,640,585,433,293,943,684,324,18,109,381
Oth_Roderigo,38,79,193,44,18,94,74,54,33,174,104,52,1,17,72
Oth_SENATORS,2,0,0,1,0,0,1,0,0,0,3,0,0,0,0
Oth_SENATORS.0.1,6,18,59,12,3,8,23,13,16,27,20,9,1,2,11
Oth_SENATORS.0.2,4,1,16,4,1,2,4,3,4,7,5,1,0,0,3
Oth_Sailor,1,1,7,2,0,2,1,2,3,2,2,6,0,0,1
Per_Antiochus,20,38,121,41,22,44,48,42,22,97,54,11,2,0,29
Per_Bawd,42,79,230,36,22,51,71,84,44,115,96,34,0,18,83
Per_Bolt,25,61,190,44,14,53,44,55,48,77,72,35,2,13,43
Per_CITIZENS.TARSUS,1,0,4,1,0,0,1,0,1,0,2,0,0,0,2
Per_Cerimon,31,55,182,46,25,59,70,83,38,133,69,35,1,11,59
Per_Cleon,53,46,225,50,32,43,106,61,56,116,98,42,1,8,70
Per_Daughter,1,1,4,2,1,1,2,1,0,1,2,0,0,0,1
Per_Diana,2,4,15,10,4,13,8,5,2,11,7,1,0,0,5
Per_Dionyza,39,52,158,49,20,63,56,57,29,92,62,38,1,9,60
Per_FISHERMEN.1,15,28,75,17,16,19,27,26,21,37,32,14,0,10,19
Per_FISHERMEN.2,17,18,51,12,9,16,25,18,11,26,15,7,0,7,16
Per_FISHERMEN.3,6,23,39,4,4,12,17,11,9,19,15,2,0,8,3
Per_GENTLEMEN.EPHESUS.1,6,5,26,4,5,3,6,14,7,13,11,6,0,5,6
Per_GENTLEMEN.EPHESUS.2,7,6,17,15,2,5,5,10,3,16,7,7,0,1,5
Per_GENTLEMEN.MYTILENE.1,0,3,11,0,2,3,5,5,0,7,5,1,0,0,5
Per_GENTLEMEN.MYTILENE.2,0,4,6,5,1,1,2,1,1,4,4,5,0,0,1
Per_GENTLEMEN.TYRE.0.1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
