                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    05-126-3-4   39.54%     25.01%     23.38%     1.26%   
                    0-16-25-34   26.05%     26.40%     23.90%     1.22%   
                    05-16-2-34   26.05%     25.50%     23.57%     1.22%   
                    02-135-4-6   36.50%     25.62%     25.50%     1.22%   
                    035-16-2-4   29.85%     24.77%     23.26%     1.20%   
                    03-1-256-4   28.33%     24.25%     22.83%     1.08%   
                    06-135-2-4   32.89%     25.06%     24.54%     1.00%   
                    02-16-35-4   31.18%     25.22%     23.67%     0.97%   
                    06-12-34-5   34.03%     23.35%     22.39%     0.97%   
                    036-14-2-5   30.80%     24.48%     23.77%     0.89%   
                    0346-1-2-5   30.04%     24.12%     22.68%     0.88%   
                    06-125-3-4   39.54%     25.10%     23.85%     0.87%   
                    04-16-25-3   27.00%     26.12%     23.61%     0.85%   
                    0-1256-3-4   44.87%     26.66%     24.69%     0.81%   
                    016-2-34-5   40.49%     22.52%     23.39%     0.80%   
                    05-13-26-4   29.47%     24.87%     23.68%     0.80%   
                    0-126-34-5   38.02%     24.70%     23.01%     0.77%   
                    025-1-36-4   31.37%     24.47%     23.31%     0.71%   
                    046-13-2-5   30.42%     24.93%     23.55%     0.70%   
                    024-1-36-5   31.56%     24.71%     23.31%     0.63%   
                    03-15-26-4   28.90%     24.41%     23.38%     0.56%   
                    02-15-36-4   31.18%     24.78%     23.93%     0.55%   
                    02-146-3-5   36.69%     24.20%     23.86%     0.46%   
                    036-1-24-5   28.14%     23.85%     22.46%     0.43%   
                    04-126-3-5   38.97%     24.42%     22.72%     0.39%   
                    013-26-4-5   44.11%     21.95%     23.36%     0.34%   
                    0-136-24-5   31.94%     26.02%     24.17%     0.22%   
                    02-134-5-6   35.93%     25.42%     25.09%     0.10%   
                    056-13-2-4   29.66%     23.97%     23.12%     -0.06%  
                    04-13-26-5   28.90%     24.28%     23.02%     -0.07%  
                    06-134-2-5   32.32%     24.86%     24.12%     -0.12%  
                    034-1-26-5   27.00%     23.04%     21.95%     -0.18%  
                    06-13-24-5   29.09%     24.43%     23.23%     -0.25%  
                    036-15-2-4   29.28%     23.63%     22.86%     -0.28%  
                    036-1-25-4   27.38%     23.01%     21.87%     -0.29%  
                    0246-1-3-5   36.88%     23.64%     22.37%     -0.33%  
                    0-136-25-4   31.18%     25.18%     23.58%     -0.50%  
                    05-136-2-4   31.18%     24.28%     23.25%     -0.51%  
                    03-16-24-5   27.95%     23.79%     22.31%     -0.57%  
                    025-13-4-6   34.03%     24.45%     23.98%     -0.58%  
                    036-12-4-5   36.69%     21.29%     21.06%     -0.62%  
                    024-13-5-6   34.22%     24.70%     23.97%     -0.66%  
                    03-156-2-4   30.42%     23.83%     22.98%     -0.67%  
                    02-13-4-56   31.18%     23.72%     23.10%     -0.70%  
                    026-14-3-5   35.36%     23.49%     22.98%     -0.80%  
                    06-13-25-4   28.33%     23.59%     22.64%     -0.97%  
                    0126-3-4-5   59.13%     20.98%     21.80%     -1.07%  
                    03-16-25-4   27.19%     22.95%     21.72%     -1.29%  
                    04-136-2-5   30.61%     23.69%     22.59%     -1.37%  
                    0236-1-4-5   38.78%     20.86%     20.75%     -1.50%  
                    0256-1-3-4   35.36%     22.69%     21.77%     -1.56%  
                    03-126-4-5   39.16%     21.26%     20.83%     -1.75%  
                    026-15-3-4   33.84%     22.64%     22.07%     -1.97%  
                    02-156-3-4   33.84%     22.84%     22.38%     -1.97%  
                    034-16-2-5   27.19%     22.20%     21.28%     -2.03%  
                    023-16-4-5   35.93%     20.71%     20.70%     -2.29%  
                    0136-2-4-5   47.34%     20.82%     22.21%     -2.34%  
                    025-16-3-4   32.70%     22.27%     21.50%     -2.42%  
                    026-1-34-5   30.42%     20.82%     20.38%     -2.47%  
                    024-16-3-5   32.89%     22.51%     21.50%     -2.50%  
                    02-16-34-5   29.09%     20.76%     20.42%     -3.09%  
                    026-13-4-5   34.03%     19.35%     19.82%     -4.74%  
                    02-136-4-5   34.22%     19.54%     20.11%     -4.82%  
