                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    026-13-4-5   44.03%     33.40%     29.96%     8.65%   
                    0136-2-4-5   55.35%     33.48%     30.21%     8.60%   
                    0-124-36-5   45.28%     32.19%     28.73%     8.56%   
                    0126-3-4-5   59.75%     33.81%     27.23%     8.40%   
                    03-14-2-56   35.85%     31.32%     29.30%     8.32%   
                    034-12-5-6   48.43%     28.22%     25.82%     8.23%   
                    016-24-3-5   46.54%     28.85%     26.67%     8.10%   
                    02-135-4-6   45.91%     33.98%     30.08%     8.07%   
                    03-12-46-5   40.88%     30.69%     27.03%     8.03%   
                    023-16-4-5   43.40%     32.75%     28.30%     7.93%   
                    013-2-46-5   54.09%     30.96%     29.22%     7.92%   
                    023-1-46-5   43.40%     30.55%     27.82%     7.83%   
                    012-34-5-6   60.38%     31.72%     25.62%     7.83%   
                    03-14-25-6   38.36%     29.82%     28.80%     7.63%   
                    0245-1-3-6   45.28%     29.82%     26.50%     7.61%   
                    0-124-35-6   45.28%     30.67%     28.08%     7.61%   
                    06-124-3-5   45.28%     31.02%     27.81%     7.55%   
                    05-124-3-6   46.54%     31.68%     27.71%     7.46%   
                    012-3-46-5   57.86%     31.12%     26.06%     7.41%   
                    03-1-245-6   35.85%     28.93%     27.31%     7.34%   
                    02-136-4-5   42.77%     32.71%     29.22%     7.31%   
                    0-1246-3-5   45.91%     31.23%     28.03%     7.29%   
                    024-1-36-5   40.88%     29.24%     26.25%     7.23%   
                    02-16-3-45   33.96%     31.44%     26.43%     7.09%   
                    0246-1-3-5   42.14%     28.64%     25.89%     6.97%   
                    02-14-3-56   38.36%     31.31%     27.42%     6.76%   
                    03-12-45-6   40.88%     29.17%     25.85%     6.74%   
                    03-14-26-5   36.48%     28.21%     27.83%     6.67%   
                    013-2-45-6   54.09%     29.44%     28.04%     6.63%   
                    03-1-246-5   33.96%     27.65%     26.65%     6.63%   
                    023-1-45-6   43.40%     29.04%     26.64%     6.54%   
                    0134-2-5-6   65.41%     26.05%     26.86%     6.52%   
                    02-13-46-5   42.14%     30.28%     28.37%     6.48%   
                    036-1-24-5   33.96%     27.42%     26.41%     6.34%   
                    024-1-35-6   40.88%     27.72%     25.59%     6.29%   
                    024-15-3-6   43.40%     29.39%     26.39%     6.22%   
                    035-1-24-6   35.22%     27.94%     26.45%     6.14%   
                    012-3-45-6   57.86%     29.61%     24.88%     6.12%   
                    0234-1-5-6   52.20%     26.01%     25.43%     6.03%   
                    036-14-2-5   36.48%     27.72%     27.25%     6.01%   
                    035-14-2-6   37.74%     28.24%     27.28%     5.81%   
                    025-14-3-6   42.77%     29.27%     26.43%     5.77%   
                    03-15-24-6   35.85%     28.20%     26.95%     5.72%   
                    0123-4-5-6   75.47%     30.75%     27.28%     5.47%   
                    03-145-2-6   38.36%     28.26%     27.42%     5.24%   
                    02-13-45-6   42.14%     28.76%     27.19%     5.19%   
                    024-16-3-5   40.25%     27.87%     24.95%     5.12%   
                    02-14-36-5   38.36%     28.33%     25.77%     4.85%   
                    026-14-3-5   39.62%     27.88%     25.58%     4.80%   
                    03-16-24-5   32.70%     26.68%     25.52%     4.62%   
                    03-146-2-5   35.22%     26.93%     26.38%     4.39%   
                    02-14-35-6   38.36%     26.82%     25.11%     3.90%   
                    02-145-3-6   40.88%     28.25%     25.54%     3.68%   
                    024-13-5-6   48.43%     25.19%     25.71%     3.22%   
                    02-146-3-5   37.74%     26.92%     24.49%     2.83%   
                    02-134-5-6   48.43%     24.92%     25.59%     2.77%   
                    013-24-5-6   55.35%     24.67%     25.25%     2.60%   
                    023-14-5-6   47.17%     24.56%     24.68%     2.19%   
                    0124-3-5-6   67.92%     25.29%     23.02%     1.43%   
                    03-124-5-6   45.91%     24.21%     23.34%     0.94%   
